Class,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60
SPOT,0,0,0,0,21.51846313,10.82573986,0,0,10.92896175,15.12338829,8.268660545,0,5.732590675,0,8.173604012,12.19712734,0,0,13.34563637,3.501875162,0,0,8.290409088,0,10.11967945,0,0.863146663,0,8.505599022,0,0,17.67774963,0,0,0,5.00636673,15.67084503,15.09362602,7.570777416,0,0,23.21899414,0,0,9.193549156,13.75665569,0,0,0,12.62356758,11.15417004,7.597247124,9.707036018,0,0,0,10.00641823,0,0.532264292,0
SPOT,10.08888912,0,0,1.037121296,0,0,0,0.742170393,6.988054276,4.931436539,3.821925402,0,10.83725643,0,6.293396473,5.607048988,0,0,0,4.215422153,15.99698067,0,0,18.25795555,2.692822456,0,5.339178085,0,12.6056366,0,0,0,8.272922516,7.226726532,12.02079964,0,0,1.137053967,9.573375702,0,0,9.379508972,0,3.46209383,3.096324921,0,5.278437138,12.18865585,11.0602293,0,0,0,4.778315067,0,7.711405754,0,5.179725647,0,18.32922173,0
SPOT,9.975720406,0,0,0,0,0,0,0.217107534,4.968051434,5.839769363,2.702933788,0,9.996799469,0,6.740450859,4.386676788,0,0,0,1.121544838,14.69702721,0,0,17.93715096,4.605119228,0,5.756260395,0,14.85579014,0,0,0,9.798390388,7.463516235,13.57334518,0,0,0.775478899,10.50312424,0,0,11.78278923,0,3.039084435,1.214574099,0,6.486631393,12.56853867,10.5994215,0,0,0,4.334528446,0,6.651602268,0,4.918281078,0,19.41185379,0
SPOT,0,0,0,0,22.98810196,14.57034588,0,0,6.318891525,0.294858128,0,0,5.921656609,0,3.105264902,1.75289464,0,0,15.74011993,11.39631844,0,0,12.25464058,0,12.96250343,0,0,0,5.824552059,0,0,15.84361935,0,0,0,6.130711555,20.56902695,17.21574974,4.327756882,0,0,18.9345665,0,0,0,15.00716305,0,0,0,12.7843523,13.60799026,8.343463898,3.973073721,0,0,0,11.28931808,0,7.606683254,0
SPOT,9.681722641,0,0,14.47439194,1.926577449,0,0,0,5.082849503,3.362157106,0,0,8.560980797,0,0,0,0,0,8.202674866,13.08890915,7.352494717,0,0,11.65054131,11.40893745,0,9.20940876,0,0,0,0,0,6.729609966,1.114627481,3.78434968,0,8.31004715,9.661998749,1.430392504,0,0,0,0,0,3.828186035,0,4.011437416,5.743785858,0.42827937,0,0.682247341,0,0,0,2.064799786,0,3.033690453,0,10.21949577,0
SPOT,0,0,0,0,17.41098213,12.53688622,0,0,0,3.795472145,0,0,3.812312603,0,5.033145428,0,0,0,5.852096081,10.79265881,0,0,11.18614006,0,12.19822121,0,0,0,0,0,0,29.18267822,0,3.477466822,0,10.60354137,14.45875549,10.78320313,9.88835907,0,0,22.63078117,0,0,0,20.52726555,0,0,0,11.71847248,5.823850155,9.720756531,0,0,0,0,19.7294178,0,7.378664494,0
SPOT,16.40153313,0,0,26.05397987,10.56630039,0,0,0,8.94767189,0,0.658043742,0,0,0,0,10.81894016,0,0,23.05226517,0,0,0,17.65361595,5.868321419,0,0,3.904700756,0,0,0,0,31.2385788,11.53598499,0,0,0,32.46835709,39.87677002,0,0,0,0,0,3.53242445,8.529005051,16.08025742,0,29.19329071,0,0,17.85449982,0,0,0,0,0,0,0,19.99405289,0
SPOT,10.49173832,0,0,0.17713429,0,0,0,0.169178605,4.496321678,3.991980553,2.740385056,0,11.10066414,0,7.543928146,4.572617054,0,0,0,1.528353095,13.53005123,0,0,18.78852081,4.290909767,0,6.493143559,0,13.6105938,0,0,0,7.034605503,5.071478844,13.71051693,0,0,1.165447474,9.07252121,0,0,13.66810131,0,3.741581678,1.92746675,0,6.500833988,10.30245018,10.6463232,0,0,0,3.85454154,0,6.579685688,0,5.400688171,0,17.88763046,0
SPOT,0,0,0,0,13.68189144,22.47335434,0,0,7.871799469,12.89131641,7.915256977,0,9.375074387,0,5.850403786,14.39029217,0,0,12.04622364,0,0,0,16.55262566,0,13.62362003,0,0,0,7.868787766,0,0,16.23229599,0,0,8.938409805,0,18.75554466,17.09463882,4.344489574,0,0,24.39964485,0,0,6.403624058,15.70051479,4.681474686,0,0,15.44733429,14.61732769,11.17001915,15.24885654,0,0,0,15.50633621,0,0,0
SPOT,7.897857189,0,0,0.841997206,0,0,0,0.442694902,5.878335476,4.586905479,2.921958208,0,9.265428543,0,5.404740334,4.851011276,0,0,0,4.257843018,14.18499088,0,0,17.05076027,1.179007411,0,3.196519375,0,10.87660503,0,0,0,7.832401752,6.355787277,11.37843418,0,0,2.011969566,8.876605034,0,0,8.894345284,0,2.644482136,1.58566463,0,5.541331768,12.25881767,11.12901497,0,0,0,4.16891861,0,6.261997223,0,5.053533077,0,16.76972198,0
SPOT,6.838715076,0,0,0.982673407,0,0,0,0,4.009476662,3.811171055,0,0,9.961385727,0,3.633267164,1.49969244,0,0,0,3.076920986,14.74747849,0,0,16.99209213,5.6109519,0,7.90456152,0,11.7942028,0,0,0,9.426003456,5.236224174,14.26659203,0,0,0,7.796082973,0,0,9.021992683,0,1.089128733,0,0,7.003588676,11.55086708,7.127534389,0,0,0,1.536575675,0,3.979843616,0,3.916457653,0,15.162467,0
SPOT,0,0,0,0,21.39825249,11.55522537,0,0,7.654967308,7.225897789,2.891997576,0,6.199931145,0,0,7.890669823,0,0,7.468948364,3.725424767,0,0,12.15140152,0,8.84121418,2.525906086,1.801479816,0,6.102333069,0,0,14.69468975,0,0,5.444962978,2.214334011,12.94197369,23.28513336,6.335654259,0,0,19.25978088,0,0,1.808055758,12.51215172,0.045987792,0,0,17.34903145,11.32517052,9.293798447,7.922145367,0,0,0,7.42554903,0,1.91176033,0
SPOT,7.834602833,0,0,0.279631197,0,0,0,2.899631977,7.471193314,6.764518738,2.854599476,0,9.502052307,0,3.98402977,4.932190418,0,0,0,4.199462414,17.06825256,0,0,16.04413033,3.410128355,0,6.728961468,0,11.09669876,0,0,0,9.149626732,8.113285065,12.6758728,0,0.762720466,1.756804228,11.68630219,0,0,7.66847229,0,1.705658913,1.491291642,0,5.216807842,12.11845684,9.284186363,0,0,0,3.906371355,0,6.891676426,0,5.052176476,0,17.58603859,0
SPOT,8.773054123,0,0,1.309004426,0,0,0,0,3.405388594,3.06366086,2.389962435,0,9.714764595,0,6.144697189,4.032590866,0,0,0,1.037126422,14.04171753,0,0,18.7817955,4.131779671,0,7.880887508,0,13.57343578,0,0,0,8.807662964,3.850783587,12.87536049,0,0,1.595001221,7.699794292,0,0,12.12984657,0,3.963765383,0,0,6.469259262,10.78997231,8.934931755,0,0,0,4.270273685,0,5.584677219,0,4.996191978,0,15.84337616,0
SPOT,9.740272522,0,0,13.13894463,0,3.456469059,0,0,9.666017532,7.689880848,0,0,11.4794445,0,0,3.297221899,0,0,5.590111256,16.7945137,8.727794647,0,0,13.03126621,15.88616276,0,12.92686749,0,1.039566398,0,0,0,13.33977985,3.458425045,13.93044567,0,13.39658356,9.203568459,7.873753548,0,0,0,0,0,3.938801765,0,11.20347595,9.03804493,4.261179924,0,3.112329245,0,0,0,3.209133387,0,8.92661953,0,16.63290024,0
SPOT,0,0,0,0,14.93860531,17.88301849,0,0,11.60499668,10.65731335,2.125474453,0,1.48627615,0,5.468657494,7.491910458,0,0,12.65590286,8.089881897,0,0,12.97708225,0,7.245635033,0,0,0.77935338,3.615833282,0,0,5.226104736,0,4.091948509,0,0,21.24008369,11.60339737,14.52963257,0,0,20.96576881,0,0,4.653259277,11.42945385,0,0,0,17.03255844,16.47015762,17.35300255,2.461443186,0,0,0,17.82616806,0,2.023853779,0
SPOT,0,0,0,0,20.6417923,18.90929222,0,0,0,0,0,0,10.44121361,0,7.89157629,0,0,0,5.874319553,11.09502411,0,0,13.96623898,0,16.99634361,0,0,0,0,0,0,27.87876511,0,1.745318294,0,4.991047382,24.33683968,26.10948563,7.85986042,0,0,24.03570175,0,0,0,18.57080078,0,0,0,10.77191067,8.419120789,0,0,0,0,0,19.76916885,0,13.45060158,0
SPOT,10.79772854,0,0,0,7.491806507,4.573065281,0,0,16.99116325,16.78125954,6.315689087,0,6.548629761,0,3.042402744,11.52272224,0,0,7.194714069,6.982958794,0,0,0,4.657491684,0,0,8.886817932,2.672054529,2.809338093,0,0,0,0,14.41724777,10.92958736,0,11.74219894,5.161199093,21.11370659,0,0,10.03106499,0,0,9.693675041,0,0,0,1.185495496,0,5.388267994,0,5.777515888,0,1.834071994,0,13.75324535,0,15.83967113,0
SPOT,0,0,0,0,18.86518288,11.55435276,0,0,12.06936455,11.64209652,7.98140955,0,10.54131508,0,3.517963409,7.672512054,0,0,13.27322483,5.418948174,0,0,10.1675787,0,10.16351223,1.566715598,0,0,10.32384682,0,0,14.18124485,0,0,2.507512569,1.075136423,15.81460667,15.32370758,1.958068371,0,0,23.42264366,0,0,5.085155487,10.68309689,3.671633244,0,0,16.38758278,13.00139713,13.84844398,11.98829079,0,0,0,10.29253578,0,0.793311417,0
SPOT,0,0,0,0,24.56793022,11.77822304,0,0,5.817138672,0,0.195447087,0,0,0,10.97012806,4.396194458,0,0,4.453364372,6.961050987,0,0,13.95972061,0,3.019402027,3.625379562,0,5.197012901,0,0,0,2.418054581,0,4.104097843,0,2.883374214,14.74385357,24.7170887,13.50990582,0,0,22.2056694,0,0,0,15.63881874,0,0,0,17.11417389,10.89770126,5.134421349,8.740902901,0,0,0,12.32680607,0,10.5587101,0
SPOT,9.261463165,0,0,0.430653453,0,0,0,0.53373909,4.982208252,4.002501011,3.094316244,0,10.14248371,0,5.98386097,5.184410572,0,0,0,1.733920217,13.48381996,0,0,18.00605583,3.541413307,0,5.738555431,0,13.99249268,0,0,0,10.48976231,5.868103027,13.67268372,0,0,0.841687977,10.09433365,0,0,10.93278885,0,3.423036814,0,0,6.652917862,12.60243511,10.37821865,0,0,0,4.376653194,0,6.325689316,0,5.872719288,0,18.14722443,0
SPOT,11.74991894,0,0,14.27736378,1.61644876,0,0,0,8.061587334,4.221345901,0,0,11.35030746,0,0,1.61770606,0,0,6.5103755,14.82486916,13.16735268,0,0,18.85915565,15.12510204,0,12.02317429,0,1.070008278,0,0,0,9.15731144,4.828395367,8.582978249,0,11.87426472,10.14515686,4.548126221,0,0,0,0,0,3.940847635,0,8.376430511,6.543310642,3.041847229,0,0,0,0,0,4.117003441,0,7.980430126,0,15.23806858,0
SPOT,0,0,0,0,2.044198036,9.389380455,0,0,11.51393318,6.544810772,1.098123908,0,0,0,5.047253609,4.405167103,0,0,11.86008072,9.246198654,0,0,6.342879295,0,7.450113297,0,0,0,3.860920906,0,0,14.23922253,0,0,7.594574928,5.122457981,1.908665061,15.0283699,0,0,0,12.6286726,0,0,3.549963474,0.973819494,0,0,0,6.892291069,12.00097942,16.78394508,0.841979623,0,1.099887967,0,14.35195732,0,0,0
SPOT,0.009308405,0,0,0,14.70923424,24.31969643,0,0,8.130244255,14.60711384,8.364524841,0,7.68864727,0,10.84132576,6.270290375,0,0,20.87099838,6.446257114,0,0,22.65951729,0,13.37567806,0,0,0,1.650869489,0,0,21.60416031,0,0,5.706978798,0,22.2584877,20.11273575,2.796318293,0,0,30.07913589,0,0,10.25628376,17.93000412,2.882904768,0,0,8.757790565,20.54549026,2.03708601,14.54306889,0,0,0,18.283741,0,0,0
SPOT,0,0,0,0,28.52750778,21.33874321,0,0,14.22658634,2.920335293,3.230289698,0,3.252556562,0,0,0,0,0,23.36896515,16.17619133,0,0,18.55965996,0,17.79652977,0,0.64266932,0,2.093235731,0,0,17.00408173,0,0,1.249688864,4.818313599,19.84250069,23.22310829,0,0,0,21.52264977,0,0,11.13698864,15.5907011,0,0,0,16.00343323,19.6587925,15.2706604,4.962833881,0,0,0,16.05872536,0,0.85997653,0
SPOT,0,0,0,0,17.24884415,15.52573109,0,0,10.9952364,4.07724905,6.552812576,0,8.078603745,0,6.180938721,13.16823769,0,0,19.22299767,5.576526642,0,0,17.42188454,0,11.19264984,0,0,0,4.347060204,0,0,17.52880096,0,0,0,0,17.70644951,20.28998947,0.759011269,0,0,23.55145645,0,0,6.308125973,12.75809383,1.549146771,0,0,10.73365688,15.12126064,5.856414318,9.342494965,0,0,0,11.88187981,0,0.191525981,0
SPOT,0,0,0,0,10.72696304,13.1324234,0,0,4.876351357,2.501991034,3.517172575,0,7.501883507,0,0,6.47244978,0,0,17.02873039,7.586210251,0,0,5.921339989,0,11.83967495,0,0,0,0.748058021,0,0,11.04574394,0,0,1.827964187,0.163993329,10.49384212,14.70277596,0,0,0,15.22277737,0,0,1.314402938,13.01593304,0.775198221,0,0,10.57723522,14.11028862,14.86251831,5.339495182,0,0,0,8.401127815,0,0,0
SPOT,12.5786562,0,0,12.12636185,2.202631712,0.55152452,0,0,9.628855705,3.627735615,0,0,12.12195873,0,0,4.38337183,0,0,5.157426357,14.75075531,13.78280067,0,0,19.91883659,15.85698414,0,12.44827843,0,3.956307888,0,0,0,8.395411491,4.82372427,12.14585495,0,13.28794098,7.068002701,5.91783905,0,0,1.214699388,0,0,2.898061275,0,10.67040825,7.258635044,2.97004509,0,0.932604373,0,0,0,5.047872543,0,7.718869686,0,17.27872849,0
SPOT,10.43928528,0,0,7.838812828,0,0,0,0,1.268980265,3.786455154,3.189357758,0,13.25718212,0,13.59849548,8.34856987,0,0,7.251166344,0,0,0,0,26.41169739,2.904968739,0,3.707180023,0,10.51149559,0,0,0,0,6.262365341,13.03859138,0,0,2.458095551,7.729965687,0,0,20.81369019,0,8.28908062,7.596706867,0,8.191764832,0,0,0,0,0,5.689646244,0,2.044217587,6.33470726,6.018973827,0,10.9777689,0
SPOT,0,0,0,0,21.67105293,15.11160755,0,0,2.422594786,0,0,0,5.176211834,0,3.825464487,0,0,0,5.865823269,8.554720879,0,0,12.67157555,0,12.83737183,1.657149315,0,0,0,3.937874079,0,21.50310516,0,0,0,12.40272045,21.16374779,22.75097275,7.096477032,0,0,21.14301109,0,0,0,20.06109238,0,0,0,15.44626141,10.68919468,4.928318501,7.318831444,0,0,0,18.52540207,0,10.97390175,0
SPOT,0,0,0,0,14.86102009,9.101099968,0,0,10.20004559,18.01986504,6.298235893,0,8.091611862,0,2.163348436,6.40828371,0,0,15.74578667,5.4876194,0,0,10.26583099,0,12.97600079,0,0,0,7.095358849,0,0,12.01836777,0,0,7.442743301,3.531377316,8.433742523,18.90374947,4.434607506,0,0,18.67048836,0,0,8.69023037,10.76625538,6.195270538,0,0,12.5156641,11.37490749,14.56896591,10.10066414,0,0,0,9.151560783,0,0,0
SPOT,8.996331215,0,0,1.653812528,0,0,0,2.392453194,7.275577545,6.410895348,4.182064533,0,10.0470829,0,5.427878857,6.271710396,0,0,0,4.867022038,15.61139107,0,0,18.1704464,2.643263578,0,4.373893738,0,10.73566151,0,0,0,9.163018227,8.98704052,11.6607542,0,2.436704636,3.050055981,11.71340847,0,0,7.000797272,0,2.664390087,2.547302008,0,4.691010475,11.16906548,12.41607475,0,0,0,5.136650562,0,7.127990723,0,5.091308117,0,18.85020828,0
SPOT,0,0,0,0,17.28723526,19.54774094,0,0,9.33105278,13.86203098,5.367677689,0,3.388917208,0,4.972200394,8.382648468,0,0,11.95219421,9.001880646,0,0,13.46152878,0,13.93210602,0,1.717667103,2.927646875,1.682981372,0,0,9.978381157,0,0,2.138732672,0.002063602,19.62287712,20.31373596,13.85364437,0,0,26.22989273,0,0,4.817589283,19.15736389,1.481538057,0,0,9.203032494,20.3073616,4.696515083,10.25733471,0,0,0,8.884978294,0,1.375766754,0
SPOT,11.13938713,0,0,11.22179222,20.36066246,13.99403667,0,0,12.22481537,0,6.367479801,0,2.84535718,0,0,22.26281548,0,0,31.98088455,0,7.839580536,0,9.653886795,0,0,0,0,0,0,0,0,24.32658005,0,0,19.80148697,1.871296048,18.72575951,2.843639135,0,0,0,7.853583813,0,0,5.539072037,29.10045624,5.04791832,0,0,1.215161204,20.80520248,0,0,0,0,0,3.985682964,0,9.142020226,0
SPOT,7.382015228,0,0,10.51225662,19.02121162,0,0,1.974905491,4.267697811,17.53631401,9.054372787,0,7.017285347,0,7.869745731,2.28074646,0,0,0,0,0.963980496,0,0,13.5760088,10.02789116,0,17.83632278,0.892404914,0,0,0,0,0,4.775754929,6.660353661,0,4.833091259,0,3.687668085,0,0,24.38747215,0,10.34642506,2.927237272,0,12.49744415,0,21.04044724,2.643032551,6.792422295,0,10.16424942,0,3.838438272,3.685206175,3.940841198,0,15.96411419,0
SPOT,10.25862408,0,0,0,6.353569508,8.990374565,0,0,18.19947624,13.12509251,5.64811039,0,11.191082,0,4.728021622,12.89162827,0,0,5.30912447,10.59368134,2.835847139,0,0,14.12531185,8.388163567,0,9.245837212,2.134279013,5.304568291,0,0,0,0,10.16158485,16.02731323,0,17.90294456,5.212156296,18.66571045,0,0,13.00165558,0,1.872093439,6.633579254,0,7.87792778,0,0,0,8.040471077,0,7.884520054,0,0,0,15.13836098,0,17.16414642,0
SPOT,0,0,0,0,6.951583385,7.671331406,0,0,7.42346096,8.526137352,0,0,5.500406265,0,0,5.320074081,0,0,4.619841576,7.998953819,0,0,1.689242721,0,6.955869198,0,0,0,5.17777729,0,0,6.247320652,0,0,0,9.328550339,6.607831478,17.82916641,5.812604904,0,0,4.480503559,0,0,0,3.415403605,0,0,0,7.363580704,7.734478951,8.686344147,1.915079355,0,0,0,10.17582226,0,0.697051227,0
SPOT,12.76531315,0,0,0.838880301,0,0,0,10.9556284,0.499246001,0,8.249962807,0,1.341294646,0,9.466441154,0,0,0,0,0,0,0,0,20.79756927,0,0.202611089,9.335161209,0,11.3684845,6.235134602,0,0,26.26105499,19.87882042,21.27517891,0,0,0,6.020046711,0.382569432,0,7.953575134,0,1.261329412,0,0,10.59190845,15.15400314,0,0,0,0,6.692931652,0,14.66152,2.95583868,0,0,0,0
SPOT,8.325414658,0,0,0.77772665,0,0,0,2.074233532,4.379611015,3.880288601,2.51809597,0,8.762918472,0,6.11999464,3.893657207,0,0,0,3.574773073,14.46445274,0,0,17.18239021,3.525979519,0,6.440042973,0,11.99316216,0,0,0,8.553759575,6.432859421,12.39971161,0,0,1.411058426,8.128602982,0,0,10.4591198,0,2.673425198,1.424073577,0,5.026117325,11.74706554,9.461290359,0,0,0,3.362945557,0,6.006532669,0,3.392110109,0,15.12719345,0
SPOT,0,0,0,0,12.67015839,18.01402473,0,0,10.63305855,11.28426838,6.867240906,0,9.842495918,0,7.4515028,15.0225172,0,0,8.801966667,1.5974406,0,0,16.52875328,0,8.812653542,0,0,2.210178137,7.292241096,0,0,8.132540703,0,0,5.448538303,0,18.57489967,24.1264019,11.73600864,0,0,19.56647682,0,0,7.560126305,14.25792122,1.489064574,0,0,10.00117111,13.1567297,3.675640345,14.9799242,0,0,0,12.56869793,0,0.961662829,0
SPOT,0,0,0,0,13.87023163,13.28533745,0,0,5.90157938,13.79525757,2.629999399,0,3.067464352,0,7.341131687,7.89967823,0,0,4.953145504,6.926848888,0,0,16.01988411,0,12.10052395,0,0,0.180645928,4.753634453,0,0,16.19441223,0,0,0,2.139236689,20.6916256,13.11909676,18.51719475,0,0,22.73568726,0,0,0,17.57382202,0,0,0,14.19399929,9.616419792,10.12464905,11.65357399,0,0,0,18.41795921,0,8.600657463,0
SPOT,8.328824997,0,0,10.09623528,0,0.631035566,0,0,8.541469574,7.355230331,0,0,8.976264954,0,0,3.975890636,0,0,4.056005955,11.63671875,7.25141716,0,0,14.42403126,13.02542782,0,9.493251801,0,1.644018888,0,0,0,11.14500618,5.434255123,11.54928684,0,11.41437244,6.531452179,8.703555107,0,0,2.117224455,0,0.052157737,4.765371799,0,10.09149361,6.03097105,4.024232864,0,0.320450306,0,0,0,2.836479187,0,8.568463326,0,15.20173836,0
SPOT,0,0,0,0,16.9119854,15.83095646,0,0,8.59573555,11.77813435,5.790964127,0,10.41734886,0,2.474088907,14.79032993,0,0,8.09991169,3.249068975,0,0,13.91670704,0,16.7497139,0,0,0,5.328891754,0,0,16.41840363,0,0,6.695213318,0.1525006,19.77295303,16.42827034,3.699901581,0,0,22.63171577,0,0,0,13.49997044,6.567454815,0,0,11.61484814,13.50873852,10.73834419,10.91082287,0,0,0,14.05360413,0,0.573197424,0
SPOT,8.066594124,0,0,1.824252248,0,0,0,1.865143418,5.597543716,5.372630596,2.212772131,0,9.804937363,0,6.369199753,3.814354181,0,0,0,4.140892029,14.57672977,0,0,18.28434181,5.135513306,0,7.814730167,0,11.38637924,0,0,0,8.555337906,7.134132385,13.61981869,0,0,2.933191776,8.781395912,0,0,10.58866405,0,2.481782436,0.933084011,0,4.933792114,10.5936718,10.42847061,0,0,0,4.102990627,0,5.341731071,0,4.548268795,0,17.83410835,0
SPOT,10.38398743,0,0,13.59169197,0,0.473909616,0,0,7.437585831,5.341608047,0,0,10.69787025,0,0,0.692769468,0,0,4.780678272,14.24975109,10.11544991,0,0,15.39774609,14.30289078,0,12.29183865,0,2.895791292,0,0,0,10.86171246,3.114374876,11.54758072,0,10.63288689,8.478569031,5.277357101,0,0,0.523800552,0,0,2.209792852,0,9.370227814,7.898299217,5.133552074,0,0.289591134,0,0,0,3.533971548,0,7.324286938,0,16.15649414,0
SPOT,12.55668831,0,0,11.16210938,0,0,0,0,10.03147316,4.899418831,0,0,10.86719131,0,0,3.191779375,0,0,7.118909359,15.87244225,14.03169441,0,0,17.92497444,17.14349747,0,10.33577061,0,3.757733822,0,0,0,11.78802776,4.007049561,11.43223476,0,10.30414772,8.660022736,5.251159668,0,0,0,0,0,5.564667702,0,12.65564442,11.89348507,1.073151469,0,1.153511286,0,0,0,3.441500902,0,7.320329189,0,16.92512131,0
SPOT,15.53808784,0,0,2.7558918,0,0,0,0,14.18971443,25.63781548,9.367079735,0,19.24053764,0,17.72840691,1.5879848,0,0,3.956862688,10.92414284,8.854131699,0,0,32.60641479,0,0,0,0,23.69900513,2.446715832,4.341358185,0,8.203761101,27.02108002,22.36131287,0,0,0,17.79394341,6.501135349,0,0,0,13.66079521,10.65919304,0,0,34.84407806,0,13.04992199,0,0,9.926999092,0,25.4655838,0,0,0,0.111526646,0
SPOT,15.7101326,0,0,0,12.50741673,4.563759327,0,0,17.32311249,8.546265602,7.204826832,0,10.77902412,0,5.425207138,10.66448593,0,0,6.96229887,6.19021368,0,0,0,11.94622421,1.896154761,0,9.562054634,6.143913269,2.801536322,0,0,0,0,8.51736927,11.81188965,0,17.94630051,4.857624531,14.20724583,0,0,13.41257286,0,0,6.195950985,0,0,4.964632511,0,0,6.012152195,0,5.957511902,0,1.601048112,0,16.36903572,0,16.51335716,0
SPOT,0,0,0,0,20.49933052,13.16354465,0,0,6.288076401,12.59777737,7.827120304,0,2.209584236,0,3.970044136,10.10702991,0,0,16.55763245,7.18656826,0,0,17.1605587,0,13.30149937,0,0,1.399548888,1.80284524,0,0,18.96107292,0,0,0,0,16.02483749,15.37937355,7.310009956,0,0,26.09986115,0,0,10.80617714,16.34664154,0,0,0,16.55259705,10.84306145,12.89819336,10.50564766,0,0,0,15.18075657,0,0,0
SPOT,6.145879269,0,0,0.558675289,0,0,0,1.278446198,5.698819637,5.059714317,1.800312161,0,9.193652153,0,4.509693623,4.198863983,0,0,0,3.845677853,14.30507278,0,0,16.47525215,2.732489824,0,4.934527874,0,10.52307892,0,0,0,9.285992622,6.953086376,12.65161896,0,1.431537151,0.911819279,9.747900963,0,0,8.036839485,0,1.53075695,0.109922521,0,6.068369865,11.22612572,10.3791132,0,0,0,3.031046152,0,5.570637703,0,5.331274509,0,16.76187897,0
SPOT,0,0,0,0,20.69312477,13.69630814,0,0,9.48888588,12.13861561,3.647809267,0,4.360309124,0,5.869794369,6.92811203,0,0,13.37804031,6.212654114,0,0,15.92356491,0,10.45456028,0,0,3.180907488,4.132183552,0,0,14.13695621,0,0,1.612330317,0,20.67292976,20.73634148,8.504358292,0,0,23.84713936,0,0,7.217460155,12.82416439,3.331266403,0,0,12.69566727,12.53763866,4.520292282,8.950525284,0,0,0,14.09690762,0,0.415530711,0
SPOT,0,0,0,0,20.79760551,14.97644043,0,0,0,1.819529533,2.94192934,0,1.313446522,0,5.460764885,3.318476439,0,0,22.21696091,8.612321854,0,0,17.29768753,0,14.86013412,3.062402725,2.111400604,0,0,0,0,16.03850174,0,0,0,3.154167891,21.576437,14.4424305,4.232959747,0,0,30.36139297,0,0,6.946837425,14.81233501,0.05717624,0,0,12.33739376,13.94893932,11.00118828,3.747172117,0,0,0.164009616,15.4597559,0,1.374254704,0
SPOT,8.526504517,0,0,2.581208706,0,0,0,0,2.642928839,3.765780926,2.956967592,0,10.69897842,0,9.059123993,6.688955307,0,0,0,0,7.838839531,0,0,22.22809792,2.558257103,0,6.206021786,0,13.97703362,0,0,0,5.745307922,3.408555746,13.07878685,0,0,3.751266479,7.186212063,0,0,14.20946789,0,5.677597523,3.187234879,0,6.600458622,6.711004734,6.948124409,0,0,0,5.826219559,0,5.069795609,1.791145325,3.803830147,0,14.16177464,0
SPOT,0,0,0,0,20.31711197,18.71969795,0,0,4.758284569,12.75621319,7.455794334,0,7.031576157,0,8.381225586,13.3050251,0,0,13.74525547,4.293609619,0,0,15.95136833,0,14.74203777,0,0,5.857223034,3.291644096,0,0,18.05220032,0,0,3.887294054,0,18.43258095,19.52227211,9.198734283,0,0,28.86977577,0,0,9.388016701,18.85422516,2.09194088,0,0,9.811766624,14.7797823,5.822593212,13.10714817,0,0,0,12.28835011,0,0,0
SPOT,8.54238224,0,0,9.653245926,0,5.843947411,0,0,9.692918777,8.884806633,0,0,7.633836746,0,0,4.571976662,0,0,11.1346693,18.22320366,9.800567627,0,0,15.871768,10.70311451,0,9.642681122,0,0,0,0,0,7.491994858,9.866750717,13.95979309,0,10.66384506,5.37089777,9.13896656,0,0,0,0,0,3.460264206,0,9.238035202,5.60990715,0,0,5.483011246,0,0,0,2.649606228,0,7.862632275,0,7.798209667,0
SPOT,0,0,0,0,14.85697842,15.02616215,0,0,9.188549042,18.64621544,6.130163193,0,0,0,11.13878441,5.03505373,0,0,7.043840408,8.74920845,0,0,12.30594826,0,2.921574593,8.263183594,0.561725914,0.077101581,1.244995356,0,0,0,0,12.30264282,0,0,16.41003227,35.47805786,19.02822495,0,0,11.91467094,0,0,8.384766579,14.26404476,0,0,0,15.67321777,11.71052933,3.743125439,14.59939194,0,0,0,10.67977619,0,0,0
SPOT,9.010004044,0,0,1.895132661,0,0,0,0,7.03884697,3.460825682,4.125479221,0,9.033179283,0,9.991628647,8.033885002,0,0,0,2.975665808,12.8835516,0,0,19.69982147,0,0,5.735610962,0,11.05993843,0,0,0,5.902799129,3.33719635,12.46046638,0,0,4.187176228,8.233506203,0,0,16.4671154,0,6.454061031,1.476742983,0,5.518116951,9.943656921,9.914075851,0,0,0,6.961825371,0,6.449702263,1.015963078,7.343203068,0,14.67622662,0
SPOT,12.69310188,0,0,15.64943886,0.491460472,0,0,0,7.310631752,5.303164005,0,0,9.739955902,0,0,1.014045477,0,0,8.652519226,15.53006744,10.76049995,0,0,16.03485298,13.08969212,0,10.34596634,0,0,0,0,0,7.656149387,5.383077621,5.375840664,0,9.727836609,12.00332069,3.984899998,0,0,0,0,0,5.873434544,0,5.939100266,6.80780077,5.122088432,0,0,0,0,0,4.464481354,0,5.517460346,0,14.25905991,0
